Region,ID,FIPS,Latitude,Longitude,LCPx,LCPy,UHII, DegHourDay 
Sacramento,4414,6061020402,38.8833,-121.0637,-47556.2,203831.9,10639.6, 58.5 
Sacramento,4415,6061020501,38.8908,-121.1503,-54860.8,204702.8,8957.8, 49.2 
Sacramento,4416,6061020502,38.8573,-121.0978,-50458.8,201047.7,9714.2, 53.4 
Sacramento,4417,6061020601,38.7693,-121.1344,-53619.2,191570.8,9366.8, 51.5 
Sacramento,4418,6061020602,38.8051,-121.1645,-56130.1,195458.6,8471.9, 46.5 
Sacramento,4419,6061020604,38.7548,-121.1934,-58622.3,190045.2,9076.1, 49.9 
Sacramento,4420,6061020605,38.7331,-121.1957,-58833.7,187711.2,9224.7, 50.7 
Sacramento,4421,6061020606,38.7216,-121.2076,-59849.3,186470,9485, 52.1 
Sacramento,4422,6061020710,38.7267,-121.2378,-62406.2,187044.6,10300.8, 56.6 
Sacramento,4423,6061020711,38.7391,-121.2402,-62596.3,188385.4,10006.7, 55.0 
Sacramento,4424,6061020712,38.7386,-121.2625,-64482.4,188356.3,10998.3, 60.4 
Sacramento,4425,6061020713,38.7331,-121.2705,-65161.6,187766.3,11537.2, 63.4 
Sacramento,4426,6061020714,38.7246,-121.275,-65547.6,186853.6,11680.3, 64.2 
Sacramento,4427,6061020715,38.7238,-121.2544,-63809.4,186744.5,11197.3, 61.5 
Sacramento,4428,6061020717,38.7524,-121.2455,-63026.7,189827.9,9667.5, 53.1 
Sacramento,4429,6061020805,38.7289,-121.2934,-67100.8,187329.8,11885.1, 65.3 
Sacramento,4430,6061020806,38.7454,-121.2763,-65637.7,189094.8,11020.6, 60.6 
Sacramento,4431,6061020901,38.7377,-121.2939,-67133.9,188283.4,11823.4, 65.0 
Sacramento,4432,6061020908,38.7394,-121.3165,-69046.7,188488.4,11015.9, 60.5 
Sacramento,4433,6061021003,38.7646,-121.2758,-65579.6,191171.7,10123.6, 55.6 
Sacramento,4434,6061021034,38.7838,-121.299,-67520.2,193266.8,9858.3, 54.2 
Sacramento,4435,6061021035,38.76,-121.3451,-71442.1,190733,9891.6, 54.3 
Sacramento,4436,6061021037,38.7668,-121.3196,-69276.8,191441.5,10546.9, 58.0 
Sacramento,4437,6061021038,38.7574,-121.3226,-69542.3,190429,10856.7, 59.7 
Sacramento,4438,6061021039,38.7846,-121.352,-71994.8,193400.5,8999.9, 49.5 
Sacramento,4439,6061021040,38.7762,-121.3471,-71590.1,192480,9385.5, 51.6 
Sacramento,4440,6061021043,38.7822,-121.3195,-69254.4,193107.5,9822.4, 54.0 
Sacramento,4441,6061021044,38.7831,-121.3352,-70579.1,193216.3,9673.7, 53.2 
Sacramento,4442,6061021045,38.7556,-121.2988,-67530.5,190219.4,11852.9, 65.1 
Sacramento,4443,6061021046,38.7654,-121.3054,-68079.5,191278,11052.9, 60.7 
Sacramento,4444,6061021103,38.7957,-121.2279,-61494.5,194489.2,8741.6, 48.0 
Sacramento,4445,6061021106,38.7965,-121.2508,-63432.1,194593,8901.7, 48.9 
Sacramento,4446,6061021108,38.7818,-121.2372,-62295.3,192999.7,9023.5, 49.6 
Sacramento,4447,6061021109,38.7814,-121.2192,-60775.2,192944.9,8864, 48.7 
Sacramento,4448,6061021122,38.8291,-121.2421,-62660,198107.1,8238.4, 45.3 
Sacramento,4449,6061021123,38.8281,-121.2345,-62026.6,197995.2,8187.8, 45.0 
Sacramento,4450,6061021128,38.7873,-121.2612,-64319.5,193607.5,9076, 49.9 
Sacramento,4451,6061021129,38.7786,-121.2538,-63699.6,192667.3,9162.3, 50.3 
Sacramento,4452,6061021130,38.8098,-121.2687,-64931.1,196048.3,8899.3, 48.9 
Sacramento,4453,6061021131,38.8038,-121.2618,-64355.1,195387.6,8939.2, 49.1 
Sacramento,4454,6061021203,38.8261,-121.2007,-59172,197753,8249.9, 45.3 
Sacramento,4455,6061021204,38.8664,-121.1915,-58360.5,202090.5,7881.4, 43.3 
Sacramento,4457,6061021309,38.8276,-121.2798,-65845.1,197973.7,8328.1, 45.8 
Sacramento,4459,6061021401,38.8965,-121.286,-66301.4,205421,7116.3, 39.1 
Sacramento,4460,6061021403,38.8903,-121.3031,-67744.4,204764.5,7119.9, 39.1 
Sacramento,4461,6061021501,38.919,-121.1186,-52163.7,207719.6,9740.6, 53.5 
Sacramento,4462,6061021502,38.9224,-121.0566,-46933.8,208048.1,10848.2, 59.6 
Sacramento,4476,6061022400,38.7649,-121.239,-62467.9,191174.7,9269.5, 50.9 
Sacramento,4477,6061022500,38.7391,-121.364,-73063.8,188498,9511.5, 52.3 
Sacramento,4478,6061022600,38.7797,-121.2862,-66438.7,192809.8,9815.7, 53.9 
Sacramento,4479,6061022800,38.7888,-121.2774,-65685.6,193782,9273, 51.0 
Sacramento,4480,6061022900,38.7998,-121.2772,-65658.5,194971.3,9047.7, 49.7 
Sacramento,4481,6061023000,38.8063,-121.2959,-67235.1,195688,8922.9, 49.0 
Sacramento,4482,6061023100,38.8011,-121.3311,-70213.3,195160.2,8942.7, 49.1 
Sacramento,4483,6061023200,38.8551,-121.3263,-69744.9,200985.5,7080.2, 38.9 
Sacramento,4484,6061023300,38.8764,-121.3172,-68951.3,203275.3,7043, 38.7 
Sacramento,4485,6061023400,38.9099,-121.3454,-71295.1,206918.4,6046.7, 33.2 
Sacramento,4486,6061023500,38.8518,-121.2708,-65062.1,200580.2,7891.8, 43.4 
Sacramento,4487,6061023600,38.8569,-121.2638,-64471.1,201120.9,7880.1, 43.3 
Sacramento,4488,6061023700,38.8717,-121.2831,-66079.8,202734.3,7630.9, 41.9 
Sacramento,4489,6061023800,38.8769,-121.2568,-63854,203281.5,7517.6, 41.3 
Sacramento,4490,6061023900,38.889,-121.3279,-69838.4,204648.3,6600.6, 36.3 
Sacramento,4952,6067000100,38.5776,-121.4312,-78943.8,171113.8,7600, 41.8 
Sacramento,4953,6067000200,38.574,-121.4408,-79763,170743.5,7449.4, 40.9 
Sacramento,4954,6067000300,38.5778,-121.4543,-80901.5,171159.9,7434.1, 40.8 
Sacramento,4955,6067000400,38.5801,-121.4694,-82179,171425.3,7345.3, 40.4 
Sacramento,4956,6067000500,38.5834,-121.4823,-83271.2,171801.7,7109.6, 39.1 
Sacramento,4957,6067000600,38.5855,-121.4917,-84065.7,172032.7,6871.1, 37.8 
Sacramento,4958,6067000700,38.5819,-121.5027,-85006.6,171654.9,6368, 35.0 
Sacramento,4959,6067000800,38.5766,-121.5049,-85197.8,171084.6,6090.1, 33.5 
Sacramento,4960,6067001101,38.5772,-121.4905,-83971.8,171138.3,6602.7, 36.3 
Sacramento,4961,6067001200,38.5717,-121.4871,-83692.2,170534.8,6517.9, 35.8 
Sacramento,4962,6067001300,38.5685,-121.4745,-82630.2,170179,6851.6, 37.6 
Sacramento,4963,6067001400,38.574,-121.4721,-82422.9,170769.2,7102.4, 39.0 
Sacramento,4964,6067001500,38.5675,-121.4594,-81349.8,170053.4,7009.6, 38.5 
Sacramento,4965,6067001600,38.5617,-121.4397,-79687.2,169409.2,6997.9, 38.5 
Sacramento,4966,6067001700,38.5519,-121.4418,-79874.5,168358.2,6578.2, 36.1 
Sacramento,4967,6067001800,38.5542,-121.4637,-81736.6,168627.4,6461.9, 35.5 
Sacramento,4968,6067001900,38.5619,-121.4774,-82883.1,169472.9,6520.1, 35.8 
Sacramento,4969,6067002000,38.5653,-121.4903,-83973.2,169851.9,6174.8, 33.9 
Sacramento,4970,6067002100,38.5694,-121.5059,-85292.7,170311.8,5780.6, 31.8 
Sacramento,4971,6067002200,38.5581,-121.5099,-85649.2,169093.5,5069, 27.9 
Sacramento,4972,6067002300,38.5572,-121.4938,-84284,168978.2,5726.4, 31.5 
Sacramento,4973,6067002400,38.5449,-121.4974,-84601.3,167649.8,5087.6, 28.0 
Sacramento,4974,6067002500,38.5456,-121.4812,-83232,167710.8,5714.8, 31.4 
Sacramento,4975,6067002600,38.5543,-121.4817,-83259.4,168657.6,6051.2, 33.2 
Sacramento,4976,6067002700,38.5476,-121.4711,-82370.2,167922.5,6132.6, 33.7 
Sacramento,4977,6067002800,38.5429,-121.4582,-81283.6,167403.3,6065.7, 33.3 
Sacramento,4978,6067002900,38.5429,-121.4348,-79292.5,167374.5,6249.2, 34.3 
Sacramento,4979,6067003000,38.5359,-121.4296,-78866.4,166611.9,5956.5, 32.7 
Sacramento,4980,6067003101,38.5286,-121.4186,-77939.9,165814.6,5543.7, 30.5 
Sacramento,4981,6067003102,38.5287,-121.4359,-79410.4,165845.8,5570.5, 30.6 
Sacramento,4982,6067003202,38.5185,-121.4335,-79219.3,164735,4970.1, 27.3 
Sacramento,4983,6067003203,38.5133,-121.4183,-77929,164163.3,4741.5, 26.1 
Sacramento,4984,6067003204,38.5206,-121.4184,-77928.6,164948.4,5117, 28.1 
Sacramento,4985,6067003300,38.529,-121.504,-85184.1,165943,4137.8, 22.7 
Sacramento,4986,6067003400,38.5137,-121.5085,-85583.9,164292.5,3191, 17.5 
Sacramento,4987,6067003501,38.5332,-121.4883,-83849.5,166380.6,4940.2, 27.1 
Sacramento,4988,6067003502,38.5245,-121.4885,-83879.9,165442.6,4466.6, 24.5 
Sacramento,4989,6067003600,38.5328,-121.4779,-82963.6,166324.5,5313, 29.2 
Sacramento,4990,6067003700,38.5336,-121.4693,-82236.8,166409.9,5594.7, 30.7 
Sacramento,4991,6067003800,38.5073,-121.4932,-84296.9,163588.5,3431.1, 18.9 
Sacramento,4992,6067003900,38.5305,-121.5185,-86410.4,166122,3189.5, 17.5 
Sacramento,4993,6067004001,38.4998,-121.5132,-86002.5,162802,2106.2, 11.6 
Sacramento,4994,6067004004,38.5035,-121.5486,-89008.1,163243.3,1519.1, 8.3 
Sacramento,4995,6067004005,38.5083,-121.5347,-87819.9,163737.6,2159.6, 11.9 
Sacramento,4996,6067004006,38.5073,-121.5241,-86919.5,163621,2458.3, 13.5 
Sacramento,4997,6067004008,38.4902,-121.5452,-88735.3,161797.4,1202.9, 6.6 
Sacramento,4998,6067004009,38.4909,-121.5339,-87772.8,161857.4,1343.3, 7.4 
Sacramento,4999,6067004010,38.4877,-121.5207,-86661.2,161507,1427.8, 7.8 
Sacramento,5000,6067004011,38.4804,-121.5277,-87266.3,160723.4,1218.6, 6.7 
Sacramento,5001,6067004012,38.4766,-121.5219,-86777.9,160300.7,1209.7, 6.6 
Sacramento,5002,6067004100,38.5066,-121.4785,-83054.3,163503.6,3930.2, 21.6 
Sacramento,5003,6067004201,38.4887,-121.4991,-84820,161590.8,1795.4, 9.9 
Sacramento,5004,6067004202,38.4884,-121.4863,-83734.6,161542.9,2202.1, 12.1 
Sacramento,5005,6067004203,38.4882,-121.4744,-82725.8,161506.6,2831.9, 15.6 
Sacramento,5006,6067004300,38.4764,-121.4875,-83856.3,160248.4,1658, 9.1 
Sacramento,5007,6067004401,38.5312,-121.4507,-80662.5,166126.7,5608.2, 30.8 
Sacramento,5008,6067004402,38.5324,-121.4603,-81468.8,166264.1,5597.7, 30.8 
Sacramento,5009,6067004501,38.518,-121.4711,-82410.9,164724.5,4749.6, 26.1 
Sacramento,5010,6067004502,38.5025,-121.4629,-81733.5,163044.7,3894.3, 21.4 
Sacramento,5011,6067004601,38.5172,-121.4472,-80378.3,164611.5,4831.2, 26.5 
Sacramento,5012,6067004602,38.5177,-121.46,-81469.1,164677.9,4789.5, 26.3 
Sacramento,5013,6067004701,38.5002,-121.4395,-79748,162768.5,3690.6, 20.3 
Sacramento,5014,6067004702,38.5069,-121.4469,-80368,163499.8,4267.2, 23.4 
Sacramento,5015,6067004801,38.5067,-121.4222,-78270.7,163454.5,4366.9, 24.0 
Sacramento,5016,6067004802,38.4996,-121.4191,-78020,162678.3,3712.5, 20.4 
Sacramento,5017,6067004903,38.4887,-121.4622,-81691.6,161547,2938.8, 16.1 
Sacramento,5018,6067004904,38.4881,-121.4465,-80359.7,161463.5,2777.2, 15.3 
Sacramento,5019,6067004905,38.4778,-121.4392,-79751.9,160343.9,2282, 12.5 
Sacramento,5020,6067004906,38.4781,-121.4583,-81374.4,160395.2,2299.7, 12.6 
Sacramento,5021,6067005001,38.4893,-121.4174,-77883.6,161569.2,2869.5, 15.8 
Sacramento,5022,6067005002,38.4849,-121.4266,-78668.8,161101.6,2579.9, 14.2 
Sacramento,5023,6067005101,38.4884,-121.4014,-76529.5,161459.9,2873.2, 15.8 
Sacramento,5024,6067005102,38.4892,-121.3831,-74974.2,161521.8,2680, 14.7 
Sacramento,5025,6067005201,38.5594,-121.4211,-78113.5,169143.4,6871.6, 37.8 
Sacramento,5026,6067005202,38.5601,-121.395,-75902.1,169198.1,6609.9, 36.3 
Sacramento,5027,6067005204,38.5498,-121.3854,-75099,168071.3,5480.4, 30.1 
Sacramento,5028,6067005205,38.5375,-121.3955,-75970.5,166751.9,5401.8, 29.7 
Sacramento,5029,6067005301,38.5916,-121.4834,-83354.6,172681.3,7311.3, 40.2 
Sacramento,5030,6067005402,38.5898,-121.4317,-78975.5,172433.7,8070.7, 44.3 
Sacramento,5031,6067005403,38.5661,-121.4151,-77594.3,169863.2,7118.9, 39.1 
Sacramento,5032,6067005404,38.5699,-121.3907,-75520.3,170245.5,6973.4, 38.3 
Sacramento,5033,6067005502,38.6046,-121.427,-78559.5,174034.4,8453.5, 46.4 
Sacramento,5034,6067005505,38.6034,-121.4084,-76982.1,173885.6,8438.3, 46.4 
Sacramento,5035,6067005506,38.5926,-121.4107,-77186.7,172721.5,8125.5, 44.6 
Sacramento,5036,6067005508,38.578,-121.4084,-77016.3,171135.4,7563.5, 41.6 
Sacramento,5037,6067005509,38.5852,-121.413,-77395.7,171927.1,7859.9, 43.2 
Sacramento,5038,6067005510,38.5852,-121.4061,-76809.6,171912.8,7844.9, 43.1 
Sacramento,5039,6067005601,38.6032,-121.3922,-75613.4,173848.7,8381.4, 46.1 
Sacramento,5040,6067005605,38.5923,-121.3923,-75632,172665.3,8025.5, 44.1 
Sacramento,5041,6067005606,38.5814,-121.3922,-75639.7,171488.9,7538.8, 41.4 
Sacramento,5042,6067005701,38.603,-121.3738,-74048.6,173808.6,8274.8, 45.5 
Sacramento,5043,6067005702,38.5863,-121.3744,-74120.3,172007.4,7568.5, 41.6 
Sacramento,5044,6067005801,38.6028,-121.3552,-72477.5,173765.3,8197.5, 45.0 
Sacramento,5045,6067005803,38.5838,-121.3578,-72721.6,171720.4,7292.1, 40.1 
Sacramento,5046,6067005804,38.5864,-121.3393,-71149,171982.7,7396.8, 40.6 
Sacramento,5047,6067005901,38.6362,-121.357,-72593,177381.6,9440.1, 51.9 
Sacramento,5048,6067005903,38.6137,-121.3506,-72075.6,174946.5,8607.7, 47.3 
Sacramento,5049,6067005904,38.6206,-121.3564,-72559.2,175694.6,8884.9, 48.8 
Sacramento,5050,6067006002,38.6158,-121.3738,-74035.3,175193.3,8752.5, 48.1 
Sacramento,5051,6067006003,38.6342,-121.3752,-74129.6,177178.3,9406.3, 51.7 
Sacramento,5052,6067006004,38.6249,-121.3738,-74024.8,176175.8,9077.6, 49.9 
Sacramento,5053,6067006101,38.6259,-121.3915,-75522.5,176300.3,9137.3, 50.2 
Sacramento,5054,6067006102,38.6142,-121.3922,-75597.8,175037.4,8743.8, 48.0 
Sacramento,5055,6067006201,38.6191,-121.408,-76926.1,175582,8906.7, 48.9 
Sacramento,5056,6067006202,38.6164,-121.4223,-78146.4,175303.6,8777.2, 48.2 
Sacramento,5057,6067006300,38.6228,-121.4294,-78733.9,176000.9,8924.1, 49.0 
Sacramento,5058,6067006400,38.6416,-121.4202,-77935.8,178014.4,9519.3, 52.3 
Sacramento,5059,6067006500,38.6442,-121.4386,-79485.8,178319.2,9413.9, 51.7 
Sacramento,5060,6067006600,38.6252,-121.441,-79714.4,176266.7,8871.2, 48.7 
Sacramento,5061,6067006701,38.6484,-121.4604,-81329.9,178797.8,8354.7, 45.9 
Sacramento,5062,6067006702,38.6328,-121.4592,-81252.5,177104.5,8389.4, 46.1 
Sacramento,5063,6067006800,38.6173,-121.4566,-81052.9,175437,8411.2, 46.2 
Sacramento,5064,6067006900,38.6011,-121.4575,-81142.5,173682,8065.5, 44.3 
Sacramento,5065,6067007001,38.6237,-121.4726,-82395.6,176136.3,8056.5, 44.3 
Sacramento,5066,6067007004,38.6328,-121.4898,-83839.5,177141.5,6967.1, 38.3 
Sacramento,5067,6067007007,38.6106,-121.485,-83466.3,174738.5,7255.3, 39.9 
Sacramento,5068,6067007010,38.6106,-121.5162,-86109.1,174771,5140.9, 28.2 
Sacramento,5069,6067007011,38.6171,-121.5082,-85417.4,175461.2,5698.9, 31.3 
Sacramento,5070,6067007012,38.6204,-121.5016,-84861.3,175812.7,6138.6, 33.7 
Sacramento,5071,6067007013,38.6249,-121.4912,-83973.6,176291.9,6847.2, 37.6 
Sacramento,5072,6067007014,38.615,-121.4907,-83938.8,175221,6871.6, 37.8 
Sacramento,5073,6067007015,38.6486,-121.5525,-89132.7,178914.7,3381.6, 18.6 
Sacramento,5074,6067007016,38.6355,-121.5412,-88188.7,177484.4,3606.1, 19.8 
Sacramento,5075,6067007017,38.6185,-121.545,-88534.9,175655.3,2834.2, 15.6 
Sacramento,5076,6067007018,38.6441,-121.5172,-86145.9,178387.2,5509.6, 30.3 
Sacramento,5077,6067007019,38.646,-121.4938,-84166.1,178564.9,6818.9, 37.5 
Sacramento,5078,6067007020,38.6093,-121.5331,-87539,174649.5,3695.2, 20.3 
Sacramento,5080,6067007102,38.6752,-121.5278,-86999.7,181760.9,5097.4, 28.0 
Sacramento,5081,6067007103,38.6615,-121.5188,-86261.1,180265.1,5583.3, 30.7 
Sacramento,5082,6067007104,38.6727,-121.5182,-86191.2,181474.3,5765.3, 31.7 
Sacramento,5083,6067007105,38.678,-121.5,-84642.4,182034.9,6591.8, 36.2 
Sacramento,5084,6067007106,38.6678,-121.4897,-83789,180915.1,6779, 37.2 
Sacramento,5085,6067007107,38.6615,-121.5789,-91345.8,180340.6,2574.8, 14.1 
Sacramento,5086,6067007202,38.6832,-121.4247,-78262.4,182512,10259.4, 56.4 
Sacramento,5087,6067007204,38.6624,-121.4462,-80114.2,180287.4,9237.8, 50.8 
Sacramento,5088,6067007206,38.7199,-121.4512,-80460.2,186503.9,8499.5, 46.7 
Sacramento,5089,6067007207,38.7065,-121.4298,-78666,185033.5,10083.3, 55.4 
Sacramento,5090,6067007208,38.6839,-121.4662,-81776.3,182636.1,8433.5, 46.3 
Sacramento,5091,6067007209,38.6911,-121.4479,-80213.9,183386.9,9838.6, 54.1 
Sacramento,5092,6067007301,38.6627,-121.3981,-76041.9,180277.5,10129.3, 55.7 
Sacramento,5093,6067007402,38.687,-121.3792,-74404.6,182879.4,10602.8, 58.3 
Sacramento,5094,6067007403,38.6794,-121.3774,-74265.6,182059.8,10472.6, 57.5 
Sacramento,5095,6067007406,38.6978,-121.3839,-74797,184050.9,10777.7, 59.2 
Sacramento,5096,6067007413,38.6436,-121.3892,-75309.9,178203,9746, 53.5 
Sacramento,5097,6067007414,38.6882,-121.3583,-72638.6,182990.6,10697.6, 58.8 
Sacramento,5098,6067007415,38.679,-121.3467,-71671.6,181989.3,10525.1, 57.8 
Sacramento,5099,6067007416,38.6812,-121.3538,-72269.2,182228.4,10559.2, 58.0 
Sacramento,5100,6067007417,38.7139,-121.3949,-75706,185804,10012.5, 55.0 
Sacramento,5101,6067007421,38.7156,-121.3348,-70619,185930.1,10601.9, 58.3 
Sacramento,5102,6067007422,38.6918,-121.3409,-71164.7,183361.2,10823.7, 59.5 
Sacramento,5103,6067007423,38.6719,-121.3628,-73037.6,181235.9,10357.1, 56.9 
Sacramento,5104,6067007424,38.6647,-121.3668,-73381.4,180467.2,10207.3, 56.1 
Sacramento,5105,6067007426,38.7094,-121.3802,-74465.7,185305.6,10447.2, 57.4 
Sacramento,5106,6067007427,38.7113,-121.3753,-74046.1,185504.6,10400, 57.1 
Sacramento,5107,6067007428,38.6995,-121.3465,-71629.5,184205.4,10988, 60.4 
Sacramento,5108,6067007429,38.6983,-121.3577,-72572.9,184078.7,10919.1, 60.0 
Sacramento,5109,6067007430,38.7215,-121.3727,-73820.5,186600.5,9926.7, 54.5 
Sacramento,5110,6067007431,38.7222,-121.3876,-75082.1,186694.8,9654.4, 53.0 
Sacramento,5111,6067007432,38.7226,-121.3548,-72306.1,186702,10115.2, 55.6 
Sacramento,5112,6067007433,38.7118,-121.3557,-72395,185539.3,10559.3, 58.0 
Sacramento,5113,6067007501,38.6687,-121.3443,-71475,180874.6,10293.1, 56.6 
Sacramento,5114,6067007503,38.6573,-121.3509,-72047.6,179646.8,10030.8, 55.1 
Sacramento,5115,6067007504,38.6476,-121.3614,-72947.9,178615.7,9848.2, 54.1 
Sacramento,5116,6067007601,38.6484,-121.3353,-70733.1,178670.7,9789.4, 53.8 
Sacramento,5117,6067007602,38.6318,-121.3371,-70907.3,176882,9223.9, 50.7 
Sacramento,5118,6067007701,38.6172,-121.3373,-70943.9,175312.6,8708.1, 47.8 
Sacramento,5119,6067007702,38.602,-121.3369,-70925.8,173661.9,8116.4, 44.6 
Sacramento,5120,6067007801,38.6313,-121.3108,-68677,176809.1,8975.8, 49.3 
Sacramento,5121,6067007802,38.6155,-121.3172,-69242.3,175102.7,8392, 46.1 
Sacramento,5122,6067007903,38.6559,-121.3176,-69228.6,179470.6,9912.7, 54.5 
Sacramento,5123,6067007904,38.6564,-121.3002,-67757.4,179503.8,9862.3, 54.2 
Sacramento,5124,6067007905,38.643,-121.3018,-67906.7,178059.2,9379.3, 51.5 
Sacramento,5125,6067007906,38.6426,-121.3197,-69424.5,178035.2,9497.3, 52.2 
Sacramento,5126,6067008005,38.6505,-121.2132,-60398.2,178800.9,7932.8, 43.6 
Sacramento,5127,6067008006,38.6488,-121.2349,-62236.6,178631.6,8827.7, 48.5 
Sacramento,5128,6067008007,38.6583,-121.2821,-66224.4,179695.1,9882.9, 54.3 
Sacramento,5129,6067008008,38.6585,-121.2582,-64199.4,179702.6,9784.1, 53.8 
Sacramento,5130,6067008009,38.6443,-121.2576,-64163.2,178170.9,9024.7, 49.6 
Sacramento,5131,6067008010,38.6392,-121.2818,-66218.5,177637.2,9003.1, 49.5 
Sacramento,5132,6067008111,38.6992,-121.3002,-67714.4,184127.7,11266.1, 61.9 
Sacramento,5133,6067008113,38.7128,-121.297,-67428.3,185597.9,11596.8, 63.7 
Sacramento,5134,6067008117,38.6653,-121.3189,-69326.1,180484.8,10193.1, 56.0 
Sacramento,5135,6067008119,38.671,-121.3008,-67794.3,181090,10374.9, 57.0 
Sacramento,5136,6067008120,38.6894,-121.267,-64913.4,183046.3,11071.4, 60.8 
Sacramento,5137,6067008122,38.6714,-121.2532,-63763.5,181090.7,10297.5, 56.6 
Sacramento,5138,6067008124,38.714,-121.2615,-64421.7,185692.1,11551.3, 63.5 
Sacramento,5139,6067008125,38.7059,-121.2552,-63895.4,184817,11418.6, 62.7 
Sacramento,5140,6067008127,38.7122,-121.3177,-69180.2,185554.3,11098.2, 61.0 
Sacramento,5141,6067008128,38.7183,-121.3045,-68055.4,186200,11480, 63.1 
Sacramento,5142,6067008129,38.7026,-121.3206,-69429,184518.6,11202.1, 61.6 
Sacramento,5143,6067008130,38.6951,-121.332,-70403.2,183713,10934.2, 60.1 
Sacramento,5144,6067008131,38.6818,-121.3261,-69924.9,182270.9,10634.5, 58.4 
Sacramento,5145,6067008132,38.6952,-121.3151,-68971.5,183712.4,11042.8, 60.7 
Sacramento,5146,6067008133,38.6658,-121.3316,-70403.8,180545.4,10219.6, 56.2 
Sacramento,5147,6067008134,38.6728,-121.318,-69245,181290.5,10416.8, 57.2 
Sacramento,5148,6067008135,38.6827,-121.3078,-68372.3,182352.7,10721.3, 58.9 
Sacramento,5149,6067008136,38.6856,-121.2954,-67321.2,182656.6,10857.3, 59.7 
Sacramento,5150,6067008137,38.6709,-121.2885,-66750.3,181066.9,10378.9, 57.0 
Sacramento,5151,6067008138,38.6711,-121.2782,-65881.2,181082.8,10394.8, 57.1 
Sacramento,5152,6067008139,38.6711,-121.267,-64929.7,181073.4,10405.7, 57.2 
Sacramento,5153,6067008140,38.6949,-121.2791,-65928.6,183646.6,11214.4, 61.6 
Sacramento,5154,6067008141,38.6841,-121.2813,-66127.7,182488.8,10847.1, 59.6 
Sacramento,5155,6067008142,38.7029,-121.2828,-66230.7,184518,11468.2, 63.0 
Sacramento,5156,6067008143,38.7142,-121.2813,-66094.4,185732.5,11601.1, 63.7 
Sacramento,5157,6067008144,38.6846,-121.2565,-64028.9,182514.4,10838.3, 59.6 
Sacramento,5158,6067008145,38.6917,-121.2487,-63360.1,183274.5,10959.8, 60.2 
Sacramento,5159,6067008203,38.6994,-121.2338,-62090.6,184095.7,10970.7, 60.3 
Sacramento,5160,6067008204,38.6713,-121.2349,-62215.5,181069.2,10030.8, 55.1 
Sacramento,5161,6067008206,38.6723,-121.2147,-60497.8,181159,9226.5, 50.7 
Sacramento,5162,6067008207,38.6653,-121.1982,-59114.8,180393.6,7835.9, 43.1 
Sacramento,5163,6067008208,38.6853,-121.2128,-60326.5,182563.8,9573.1, 52.6 
Sacramento,5164,6067008209,38.6882,-121.1857,-58035.7,182857,8539, 46.9 
Sacramento,5165,6067008210,38.7034,-121.1758,-57177.3,184489.9,9056.3, 49.8 
Sacramento,5166,6067008211,38.703,-121.2086,-59955.2,184467.1,9844.7, 54.1 
Sacramento,5167,6067008402,38.6805,-121.1501,-55023.1,181993.8,9746.8, 53.6 
Sacramento,5168,6067008403,38.6663,-121.1654,-56332.2,180471.6,8675.2, 47.7 
Sacramento,5169,6067008404,38.6761,-121.1755,-57179.5,181535.8,8710.5, 47.9 
Sacramento,5170,6067008501,38.697,-121.1303,-53332.1,183768,8794.3, 48.3 
Sacramento,5171,6067008504,38.6514,-121.1811,-57676.5,178879.5,7104.2, 39.0 
Sacramento,5172,6067008505,38.6633,-121.1455,-54654.9,180136.1,9494.5, 52.2 
Sacramento,5173,6067008506,38.6711,-121.142,-54348.9,180971.1,10088.4, 55.4 
Sacramento,5174,6067008507,38.6506,-121.1293,-53289.8,178753.4,9611.7, 52.8 
Sacramento,5175,6067008508,38.6365,-121.1264,-53052.7,177231.3,8686.5, 47.7 
Sacramento,5176,6067008509,38.678,-121.1233,-52760.3,181712.1,11009.1, 60.5 
Sacramento,5177,6067008510,38.6657,-121.1202,-52507.4,180379.5,10917.8, 60.0 
Sacramento,5178,6067008512,38.6693,-121.1023,-50986.9,180754.3,11782.2, 64.7 
Sacramento,5179,6067008513,38.6509,-121.1037,-51120.4,178769.4,10662.1, 58.6 
Sacramento,5181,6067008702,38.6308,-121.246,-63195.7,176701.4,7257.2, 39.9 
Sacramento,5182,6067008703,38.6254,-121.2411,-62784.4,176112.3,6351.7, 34.9 
Sacramento,5183,6067008704,38.5534,-121.2333,-62192.2,168326.9,3012.4, 16.6 
Sacramento,5184,6067008705,38.5848,-121.2118,-60337.3,171710.8,4068, 22.4 
Sacramento,5185,6067008801,38.55,-121.2787,-66043.9,168003.8,2932.8, 16.1 
Sacramento,5186,6067008905,38.5983,-121.2967,-67523.6,173234.3,6953, 38.2 
Sacramento,5187,6067008907,38.6121,-121.2817,-66233.6,174705.7,7241.7, 39.8 
Sacramento,5188,6067008908,38.6064,-121.2771,-65856,174087.1,6506, 35.7 
Sacramento,5189,6067008909,38.5899,-121.3249,-69922,172353.7,7356.6, 40.4 
Sacramento,5190,6067008910,38.5938,-121.3112,-68759.7,172762.9,7131.3, 39.2 
Sacramento,5191,6067008911,38.5878,-121.3171,-69264.3,172111.8,6872.9, 37.8 
Sacramento,5192,6067008912,38.623,-121.2752,-65676,175881.2,7941.5, 43.6 
